"nome","nome-2","numero","digito","nome-3","id","nome-4"
"Banco Itaú S.A.","Agência número 9 do banco Banco Itaú S.A.",254037645,1,"Denise Castello Branco",1143,"Crédito"
"Citibank N.A.","Agência número 13 do banco Citibank N.A.",137736540,3,"Quintiliano Peláez",1144,"Crédito"
"Banco Santander (Brasil) S.A.","Agência número 26 do banco Banco Santander (Brasil) S.A.",253294089,0,"Roseli Bento",1145,"Crédito"
"Banco do Brasil S.A.","Agência número 39 do banco Banco do Brasil S.A.",97217528,8,"Simeão Quirino",1146,"Crédito"
"Banco Bradesco S.A.","Agência número 8 do banco Banco Bradesco S.A.",179093455,3,"Damião Robalo",1147,"Crédito"
"Caixa Econômica Federal","Agência número 47 do banco Caixa Econômica Federal",132822257,7,"Itiberê Márquez",1148,"Crédito"
"Banco Bradesco S.A.","Agência número 26 do banco Banco Bradesco S.A.",22728113,7,"Ítala Collares",1149,"Empréstimo"
"Banco do Brasil S.A.","Agência número 13 do banco Banco do Brasil S.A.",363352649,6,"Hipólito Velasco",1150,"Empréstimo"
"Banco do Brasil S.A.","Agência número 20 do banco Banco do Brasil S.A.",133151725,5,"Roberta Guerrero",1151,"Empréstimo"
"Banco Votorantim S.A.","Agência número 6 do banco Banco Votorantim S.A.",423138683,5,"Jerónimo, Jerônimo Cantanhede",1152,"Empréstimo"
"Caixa Econômica Federal","Agência número 3 do banco Caixa Econômica Federal",398389701,8,"Carolina Torres",1153,"Empréstimo"
"Banco Bradesco S.A.","Agência número 8 do banco Banco Bradesco S.A.",179093455,3,"Damião Robalo",1154,"Empréstimo"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 8 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",12481557,1,"Luís Rivas",1155,"Empréstimo"
"Citibank N.A.","Agência número 12 do banco Citibank N.A.",143928549,0,"Viridiana Thamily",1156,"Empréstimo"
"Banco Itaú S.A.","Agência número 4 do banco Banco Itaú S.A.",276108961,3,"Maura Capanema",1157,"Empréstimo"
"Caixa Econômica Federal","Agência número 33 do banco Caixa Econômica Federal",329711671,1,"Natacha Vásquez",1158,"Empréstimo"
"Caixa Econômica Federal","Agência número 3 do banco Caixa Econômica Federal",239890161,3,"Virgílio Alencar",1159,"Empréstimo"
"Caixa Econômica Federal","Agência número 90 do banco Caixa Econômica Federal",296604792,5,"Gil Magalhães",1160,"Empréstimo"
"Caixa Econômica Federal","Agência número 80 do banco Caixa Econômica Federal",181763720,5,"Paulina Quiroga",1161,"Empréstimo"
"Caixa Econômica Federal","Agência número 34 do banco Caixa Econômica Federal",401129052,2,"Júlia Quintela",1162,"Empréstimo"
"Citibank N.A.","Agência número 8 do banco Citibank N.A.",71822855,0,"Eloi Casqueira",1163,"Empréstimo"
"Caixa Econômica Federal","Agência número 44 do banco Caixa Econômica Federal",16293719,0,"Jandira Castaño",1164,"Empréstimo"
"Banco do Brasil S.A.","Agência número 26 do banco Banco do Brasil S.A.",268004601,2,"Clementina Gabeira",1165,"Empréstimo"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 16 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",357659616,8,"Godinho ou Godim Felgueiras",1166,"Empréstimo"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 3 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",148171067,1,"Aurélia Foquiço",1167,"Empréstimo"
"Banco Bradesco S.A.","Agência número 17 do banco Banco Bradesco S.A.",157574169,5,"Sebastião Jaguaribe",1168,"Empréstimo"
"Banco Bradesco S.A.","Agência número 16 do banco Banco Bradesco S.A.",131349549,7,"Manuela Carvalhosa",1169,"Empréstimo"
"Caixa Econômica Federal","Agência número 57 do banco Caixa Econômica Federal",618414,1,"Tália Guedelha",1170,"Empréstimo"
"Banco do Brasil S.A.","Agência número 39 do banco Banco do Brasil S.A.",319852908,3,"Ofélia Fróis",1171,"Empréstimo"
"Banco Itaú S.A.","Agência número 22 do banco Banco Itaú S.A.",278600126,8,"Nicolas Távora",1172,"Empréstimo"
"Banco do Brasil S.A.","Agência número 25 do banco Banco do Brasil S.A.",293238749,6,"Teodorico Castelão",1173,"Empréstimo"
"Caixa Econômica Federal","Agência número 89 do banco Caixa Econômica Federal",202584093,3,"Guadalupe Macedo",1174,"Empréstimo"
"Caixa Econômica Federal","Agência número 39 do banco Caixa Econômica Federal",321331703,6,"Adalberto Cerqueira",1175,"Empréstimo"
"Banco Bradesco S.A.","Agência número 6 do banco Banco Bradesco S.A.",68545428,5,"Veríssimo Sobreira",1176,"Empréstimo"
"Banco Bradesco S.A.","Agência número 24 do banco Banco Bradesco S.A.",309944323,0,"Honorina Lousado",1177,"Empréstimo"
"Caixa Econômica Federal","Agência número 44 do banco Caixa Econômica Federal",329070445,1,"Anacleto Vilarim",1178,"Empréstimo"
"Caixa Econômica Federal","Agência número 60 do banco Caixa Econômica Federal",363715579,2,"Virgínia Baptista",1179,"Empréstimo"
"Caixa Econômica Federal","Agência número 7 do banco Caixa Econômica Federal",103691016,8,"Gabriela Anjos",1180,"Empréstimo"
"Banco Santander (Brasil) S.A.","Agência número 23 do banco Banco Santander (Brasil) S.A.",385646699,4,"Jacinto Galvão",1181,"Empréstimo"
"Caixa Econômica Federal","Agência número 2 do banco Caixa Econômica Federal",10676972,4,"Rudi Coelho",1182,"Empréstimo"
"Banco do Brasil S.A.","Agência número 45 do banco Banco do Brasil S.A.",222583938,1,"Hugo Godói",1183,"Empréstimo"
"Banco do Brasil S.A.","Agência número 5 do banco Banco do Brasil S.A.",225616342,3,"Talita Grillo",1184,"Empréstimo"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 3 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",402204855,1,"Camila Paranaguá",1185,"Empréstimo"
"Caixa Econômica Federal","Agência número 30 do banco Caixa Econômica Federal",385276988,1,"Félix Thomé",1186,"Empréstimo"
"Caixa Econômica Federal","Agência número 51 do banco Caixa Econômica Federal",159959225,1,"Cleusa Rabello",1187,"Empréstimo"
"Banco do Brasil S.A.","Agência número 16 do banco Banco do Brasil S.A.",400575456,1,"Luana Junqueira",1188,"Empréstimo"
"Banco Panamericano S.A.","Agência número 2 do banco Banco Panamericano S.A.",282169851,5,"Tibúrcio Soeiro",1189,"Empréstimo"
"Caixa Econômica Federal","Agência número 58 do banco Caixa Econômica Federal",106703716,7,"Belchior Tomé",1190,"Empréstimo"
"Caixa Econômica Federal","Agência número 30 do banco Caixa Econômica Federal",163904238,3,"Lúcio Rebouças",1191,"Empréstimo"
"Citibank N.A.","Agência número 2 do banco Citibank N.A.",314912566,5,"Verónica Guedes",1192,"Empréstimo"
"Banco Santander (Brasil) S.A.","Agência número 1 do banco Banco Santander (Brasil) S.A.",27027541,4,"Roberta Assumpção",1193,"Empréstimo"
"Caixa Econômica Federal","Agência número 77 do banco Caixa Econômica Federal",315515906,2,"Lavínia Peçanha",1194,"Empréstimo"
"Caixa Econômica Federal","Agência número 89 do banco Caixa Econômica Federal",392611601,1,"Ovídio Azenha",1195,"Empréstimo"
"Banco do Brasil S.A.","Agência número 2 do banco Banco do Brasil S.A.",187511463,1,"Glauco Vilas-Boas",1196,"Empréstimo"
"Banco Santander (Brasil) S.A.","Agência número 25 do banco Banco Santander (Brasil) S.A.",42648609,2,"Catarino Boaventura",1197,"Empréstimo"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 6 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",74138712,7,"Ximena Calheiros",1198,"Empréstimo"
"Banco Santander (Brasil) S.A.","Agência número 4 do banco Banco Santander (Brasil) S.A.",413602655,4,"Deolindo Motta",1199,"Empréstimo"
"Caixa Econômica Federal","Agência número 29 do banco Caixa Econômica Federal",151040077,3,"Aldonça Osório",1200,"Empréstimo"
"Banco do Brasil S.A.","Agência número 18 do banco Banco do Brasil S.A.",281590938,4,"Gabriela Sabala",1201,"Empréstimo"
"Banco do Brasil S.A.","Agência número 38 do banco Banco do Brasil S.A.",14429544,3,"Alexandre Carneiro",1202,"Empréstimo"
"Caixa Econômica Federal","Agência número 66 do banco Caixa Econômica Federal",71561595,5,"Clara Lameira",1203,"Empréstimo"
"Caixa Econômica Federal","Agência número 47 do banco Caixa Econômica Federal",14065564,1,"Sabino Tévez",1204,"Empréstimo"
"Caixa Econômica Federal","Agência número 89 do banco Caixa Econômica Federal",148739669,5,"Florêncio Palmeira",1205,"Empréstimo"
"Banco Santander (Brasil) S.A.","Agência número 1 do banco Banco Santander (Brasil) S.A.",103068840,0,"Hélia Fortunato",1206,"Empréstimo"
"Banco Panamericano S.A.","Agência número 3 do banco Banco Panamericano S.A.",334786253,4,"Umbelina Neves",1207,"Empréstimo"
"Banco do Brasil S.A.","Agência número 15 do banco Banco do Brasil S.A.",141758207,5,"Potira Macena",1208,"Empréstimo"
"Caixa Econômica Federal","Agência número 61 do banco Caixa Econômica Federal",152281312,7,"Maíra Canário",1209,"Empréstimo"
"Banco Votorantim S.A.","Agência número 1 do banco Banco Votorantim S.A.",172434281,2,"Eduardo Aguiar",1210,"Empréstimo"
"Caixa Econômica Federal","Agência número 15 do banco Caixa Econômica Federal",227768696,8,"Vitória Picanço",1211,"Empréstimo"
"Caixa Econômica Federal","Agência número 45 do banco Caixa Econômica Federal",262817224,4,"Aniana Faia",1212,"Empréstimo"
"Banco do Brasil S.A.","Agência número 22 do banco Banco do Brasil S.A.",427367751,7,"Sonás Ríos",1213,"Empréstimo"
"Banco Santander (Brasil) S.A.","Agência número 19 do banco Banco Santander (Brasil) S.A.",297332461,0,"Alarico Tibiriçá",1214,"Empréstimo"
"Caixa Econômica Federal","Agência número 11 do banco Caixa Econômica Federal",7374585,5,"Ilídio Carmona",1215,"Empréstimo"
"Banco Itaú S.A.","Agência número 13 do banco Banco Itaú S.A.",400129089,6,"Bernardo Guterres",1216,"Empréstimo"
"Caixa Econômica Federal","Agência número 96 do banco Caixa Econômica Federal",392769798,8,"Eduarda Corvelo",1217,"Empréstimo"
"Caixa Econômica Federal","Agência número 52 do banco Caixa Econômica Federal",371571641,5,"Valdeci Figueiró",1218,"Empréstimo"
"Citibank N.A.","Agência número 12 do banco Citibank N.A.",188340066,0,"Tibúrcio Soeiro",1219,"Débito"
"Caixa Econômica Federal","Agência número 60 do banco Caixa Econômica Federal",363715579,2,"Virgínia Baptista",1220,"Débito"
"Caixa Econômica Federal","Agência número 2 do banco Caixa Econômica Federal",19174386,8,"Timóteo Doutel",1221,"Débito"
"Banco Bradesco S.A.","Agência número 8 do banco Banco Bradesco S.A.",291653525,8,"Elvira Guimarães",1222,"Débito"
"Citibank N.A.","Agência número 5 do banco Citibank N.A.",178152679,3,"Oscar   Fontoura",1223,"Débito"
"Citibank N.A.","Agência número 7 do banco Citibank N.A.",364294952,0,"Américo Reis",1224,"Débito"
"Caixa Econômica Federal","Agência número 58 do banco Caixa Econômica Federal",226031949,6,"Irene Mortágua",1225,"Débito"
"Banco do Brasil S.A.","Agência número 9 do banco Banco do Brasil S.A.",402464325,6,"Selma Rúa",1226,"Débito"
"Banco do Brasil S.A.","Agência número 17 do banco Banco do Brasil S.A.",127918587,3,"Alexandra Ramírez",1227,"Débito"
"Banco do Brasil S.A.","Agência número 39 do banco Banco do Brasil S.A.",299247041,8,"Palmiro Neres",1228,"Débito"
"Banco do Brasil S.A.","Agência número 20 do banco Banco do Brasil S.A.",158562267,0,"Guiomar Vale",1229,"Débito"
"Caixa Econômica Federal","Agência número 67 do banco Caixa Econômica Federal",197457840,4,"Flor Castilhos",1230,"Débito"
"Banco do Brasil S.A.","Agência número 47 do banco Banco do Brasil S.A.",352794091,5,"Tarrataca Thomé",1231,"Débito"
"Banco do Brasil S.A.","Agência número 43 do banco Banco do Brasil S.A.",19183183,7,"Armanda Malheiro",1232,"Débito"
"Banco Santander (Brasil) S.A.","Agência número 11 do banco Banco Santander (Brasil) S.A.",291972848,4,"Mónica Fialho",1233,"Débito"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 1 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",253070359,2,"Renan Grande",1234,"Débito"
"Caixa Econômica Federal","Agência número 31 do banco Caixa Econômica Federal",208066282,8,"Agostinho Estévez",1235,"Débito"
"Caixa Econômica Federal","Agência número 5 do banco Caixa Econômica Federal",162814876,8,"Delfim Varanda",1236,"Débito"
"Caixa Econômica Federal","Agência número 95 do banco Caixa Econômica Federal",59534795,8,"Brígida Portella",1237,"Débito"
"Caixa Econômica Federal","Agência número 42 do banco Caixa Econômica Federal",325666566,1,"Floripes Gouveia",1238,"Débito"
"Caixa Econômica Federal","Agência número 73 do banco Caixa Econômica Federal",372106632,3,"Nivaldo Ramírez",1239,"Débito"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 5 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",109408088,5,"Dália Villégas",1240,"Débito"
"Citibank N.A.","Agência número 7 do banco Citibank N.A.",23691884,8,"Quintino Tavares",1241,"Débito"
"Caixa Econômica Federal","Agência número 39 do banco Caixa Econômica Federal",5446986,4,"Magali Nolasco",1242,"Débito"
"Banco Itaú S.A.","Agência número 17 do banco Banco Itaú S.A.",284146067,6,"Rômulo   Piñero",1243,"Débito"
"Banco Santander (Brasil) S.A.","Agência número 4 do banco Banco Santander (Brasil) S.A.",323404707,5,"Danilo Caminha",1244,"Débito"
"Caixa Econômica Federal","Agência número 75 do banco Caixa Econômica Federal",167859094,0,"Carlos Cairu",1245,"Débito"
"Banco do Brasil S.A.","Agência número 31 do banco Banco do Brasil S.A.",1745250,4,"Edite Guaraná",1246,"Débito"
"Caixa Econômica Federal","Agência número 11 do banco Caixa Econômica Federal",7374585,5,"Ilídio Carmona",1247,"Débito"
"Banco do Brasil S.A.","Agência número 48 do banco Banco do Brasil S.A.",320009446,0,"Marlene Pirajá",1248,"Débito"
"Banco do Brasil S.A.","Agência número 7 do banco Banco do Brasil S.A.",89940236,1,"Camila Orriça",1249,"Débito"
"Caixa Econômica Federal","Agência número 15 do banco Caixa Econômica Federal",25338387,5,"Marcos Travassos",1250,"Débito"
"Citibank N.A.","Agência número 1 do banco Citibank N.A.",157848874,4,"Belchior Gracia",1251,"Débito"
"Banco Itaú S.A.","Agência número 25 do banco Banco Itaú S.A.",404307387,8,"Lavínia Portella",1252,"Débito"
"Caixa Econômica Federal","Agência número 66 do banco Caixa Econômica Federal",161410091,6,"Timóteo Álvarez",1253,"Débito"
"Banco Itaú S.A.","Agência número 31 do banco Banco Itaú S.A.",146281797,0,"Hugo Silveira dos Açores",1254,"Débito"
"Caixa Econômica Federal","Agência número 80 do banco Caixa Econômica Federal",181763720,5,"Paulina Quiroga",1255,"Débito"
"Caixa Econômica Federal","Agência número 90 do banco Caixa Econômica Federal",187035200,8,"Lúcio Villégas",1256,"Débito"
"Banco Itaú S.A.","Agência número 20 do banco Banco Itaú S.A.",433631717,7,"Henriqueta Ignacio",1257,"Débito"
"Caixa Econômica Federal","Agência número 39 do banco Caixa Econômica Federal",339694786,1,"Ubiratã Camello",1258,"Débito"
"Banco Itaú S.A.","Agência número 2 do banco Banco Itaú S.A.",99943025,7,"Selma Rúa",1259,"Débito"
"Banco Itaú S.A.","Agência número 28 do banco Banco Itaú S.A.",280523875,6,"Denise Bogalho",1260,"Débito"
"Banco Itaú S.A.","Agência número 35 do banco Banco Itaú S.A.",314354173,0,"Filipe Quinzeiro",1261,"Débito"
"Banco do Brasil S.A.","Agência número 4 do banco Banco do Brasil S.A.",414448303,0,"Afonso Bahía",1262,"Débito"
"Banco Bradesco S.A.","Agência número 8 do banco Banco Bradesco S.A.",329523173,7,"Judá Villar",1263,"Débito"
"Banco Panamericano S.A.","Agência número 3 do banco Banco Panamericano S.A.",428795214,8,"Laís Belchiorinho",1264,"Débito"
"Caixa Econômica Federal","Agência número 42 do banco Caixa Econômica Federal",116265008,4,"Ruca Boaventura",1265,"Débito"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 4 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",281620715,3,"Emílio Morais",1266,"Débito"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 6 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",74138712,7,"Ximena Calheiros",1267,"Débito"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 18 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",57900118,8,"Ubaldo Cordero",1268,"Débito"
"Caixa Econômica Federal","Agência número 93 do banco Caixa Econômica Federal",257282600,5,"Nicolau Barcellos",1269,"Débito"
"Banco Santander (Brasil) S.A.","Agência número 29 do banco Banco Santander (Brasil) S.A.",135452660,5,"Siquenique Taborda",1270,"Débito"
"Citibank N.A.","Agência número 8 do banco Citibank N.A.",71822855,0,"Eloi Casqueira",1271,"Débito"
"Caixa Econômica Federal","Agência número 4 do banco Caixa Econômica Federal",348850672,0,"Artur Olaio",1272,"Débito"
"Banco Santander (Brasil) S.A.","Agência número 25 do banco Banco Santander (Brasil) S.A.",42648609,2,"Catarino Boaventura",1273,"Débito"
"Citibank N.A.","Agência número 13 do banco Citibank N.A.",263560669,1,"Brás Beserra",1274,"Débito"
"Caixa Econômica Federal","Agência número 53 do banco Caixa Econômica Federal",359745287,4,"Ulrico Cysneiros",1275,"Débito"
"Caixa Econômica Federal","Agência número 102 do banco Caixa Econômica Federal",394713802,7,"Flor Castilhos",1276,"Débito"
"Banco Itaú S.A.","Agência número 2 do banco Banco Itaú S.A.",305145937,8,"Doroteia Souza",1277,"Débito"
"Banco Bradesco S.A.","Agência número 7 do banco Banco Bradesco S.A.",82065030,7,"Inês Granjeiro",1278,"Débito"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 8 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",343680986,0,"Hélia Espírito Santo",1279,"Débito"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 21 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",238231361,4,"Rogério Carmona",1280,"Débito"
